id,state,fips,county,county_seat,population,land_area_km2,land_area_mi2,water_area_km2,water_area_mi2,total_area_km,total_area_mi2,latitude,longitude,conus,geometry
1889,NY,36121,Wyoming,Warsaw,42155,1535.2060000000001,592.746,9.171,3.5410000000000004,1544.3770000000002,596.2869999999999,42.701363,-78.228567,True,POINT (-78.228567 42.701363)
1890,NY,36123,Yates,Penn Yan,25348,875.7860000000001,338.14300000000003,97.505,37.647,973.291,375.79,42.638237,-77.104324,True,POINT (-77.10432400000001 42.638237)
1891,NC,37001,Alamance,Graham,151131,1098.008,423.94300000000004,27.956999999999997,10.794,1125.965,434.73699999999997,36.041973999999996,-79.399935,True,POINT (-79.399935 36.041974)
1892,NC,37003,Alexander,Taylorsville,37198,673.3810000000001,259.994,9.47,3.656,682.8510000000001,263.65,35.920951,-81.17746700000001,True,POINT (-81.17746700000001 35.920951)
1893,NC,37005,Alleghany,Sparta,11155,608.8009999999999,235.05900000000003,3.855,1.4880000000000002,612.656,236.547,36.489356,-81.132299,True,POINT (-81.132299 36.489356)
1894,NC,37007,Anson,Wadesboro,26948,1376.453,531.452,14.613,5.642,1391.066,537.094,34.974996000000004,-80.109959,True,POINT (-80.109959 34.974996)
1895,NC,37009,Ashe,Jefferson,27281,1103.684,426.135,8.117,3.134,1111.8010000000002,429.269,36.436305,-81.49877,True,POINT (-81.49876999999999 36.436305)
1896,NC,37011,Avery,Newland,17797,639.952,247.08700000000002,0.36700000000000005,0.142,640.319,247.229,36.072894,-81.920363,True,POINT (-81.92036299999999 36.072894)
1897,NC,37013,Beaufort,Washington,47759,2142.4179999999997,827.192,339.348,131.023,2481.766,958.215,35.482313,-76.842014,True,POINT (-76.84201400000001 35.482313)
1898,NC,37015,Bertie,Windsor,21282,1811.1,699.27,108.725,41.979,1919.826,741.2489999999999,36.06133,-76.962367,True,POINT (-76.962367 36.06133)
1899,NC,37017,Bladen,Elizabethtown,35190,2264.499,874.328,33.23,12.83,2297.729,887.158,34.591949,-78.539513,True,POINT (-78.539513 34.591949)
1900,NC,37019,Brunswick,Bolivia,107431,2193.65,846.9730000000001,525.381,202.851,2719.031,1049.8239999999998,34.038708,-78.227688,True,POINT (-78.227688 34.038708)
1901,NC,37021,Buncombe,Asheville,238318,1700.773,656.672,8.985,3.469,1709.757,660.1410000000001,35.609371,-82.530426,True,POINT (-82.53042600000001 35.609371)
1902,NC,37023,Burke,Morganton,90912,1313.381,507.099,20.658,7.976,1334.039,515.075,35.746182,-81.70618,True,POINT (-81.70618 35.746182)
1903,NC,37025,Cabarrus,Concord,178011,936.925,361.749,7.0329999999999995,2.715,943.9580000000001,364.464,35.387845,-80.552868,True,POINT (-80.552868 35.387845)
1904,NC,37027,Caldwell,Lenoir,83029,1221.35,471.566,7.1160000000000005,2.747,1228.465,474.31300000000005,35.957857000000004,-81.530076,True,POINT (-81.53007599999999 35.957857)
1905,NC,37029,Camden,Camden,9980,623.038,240.55599999999998,180.412,69.658,803.45,310.214,36.342344,-76.162488,True,POINT (-76.162488 36.342344)
1906,NC,37031,Carteret,Beaufort,66469,1311.185,506.251,2161.018,834.3739999999999,3472.204,1340.625,34.858313,-76.526967,True,POINT (-76.526967 34.858313)
1907,NC,37033,Caswell,Yanceyville,23719,1100.542,424.92199999999997,8.625,3.33,1109.167,428.25199999999995,36.393097,-79.332546,True,POINT (-79.33254599999999 36.393097)
1908,NC,37035,Catawba,Newton,154358,1032.684,398.721,38.056999999999995,14.694,1070.741,413.415,35.663182,-81.214151,True,POINT (-81.214151 35.663182)
1909,NC,37037,Chatham,Pittsboro,63505,1766.852,682.185,71.60300000000001,27.646,1838.455,709.831,35.704994,-79.25145400000001,True,POINT (-79.25145400000001 35.704994)
1910,NC,37039,Cherokee,Murphy,27444,1179.547,455.426,29.263,11.298,1208.81,466.724,35.136233000000004,-84.061308,True,POINT (-84.061308 35.136233)
1911,NC,37041,Chowan,Edenton,14793,446.702,172.47299999999998,157.536,60.825,604.239,233.298,36.127288,-76.60207,True,POINT (-76.60207 36.127288)
1912,NC,37043,Clay,Hayesville,10587,556.201,214.75099999999998,15.224,5.877999999999999,571.425,220.62900000000002,35.052997,-83.752264,True,POINT (-83.752264 35.052997)
1913,NC,37045,Cleveland,Shelby,98078,1202.4080000000001,464.25199999999995,10.356,3.9989999999999997,1212.765,468.251,35.33463,-81.557115,True,POINT (-81.557115 35.33463)
1914,NC,37047,Columbus,Whiteville,58098,2427.578,937.293,42.338,16.347,2469.916,953.64,34.260471,-78.63637800000001,True,POINT (-78.63637800000001 34.260471)
1915,NC,37049,Craven,New Bern,103505,1836.192,708.9580000000001,168.877,65.204,2005.068,774.1619999999999,35.118179,-77.082541,True,POINT (-77.08254100000001 35.118179)
1916,NC,37051,Cumberland,Fayetteville,319431,1689.4879999999998,652.315,15.675,6.0520000000000005,1705.1629999999998,658.367,35.050191999999996,-78.82871899999999,True,POINT (-78.82871899999999 35.050192)
1917,NC,37053,Currituck,Currituck,23547,678.194,261.85200000000003,685.674,264.74,1363.868,526.592,36.372174,-75.941224,True,POINT (-75.94122400000001 36.372174)
1918,NC,37055,Dare,Manteo,33920,993.052,383.42,3053.97,1179.144,4047.022,1562.5639999999999,35.606269,-75.76753599999999,True,POINT (-75.76753599999999 35.606269)
1919,NC,37057,Davidson,Lexington,162878,1431.421,552.675,37.149,14.343,1468.57,567.018,35.795123,-80.206525,True,POINT (-80.206525 35.795123)
1920,NC,37059,Davie,Mocksville,41240,684.029,264.105,7.727,2.983,691.7560000000001,267.08799999999997,35.929356,-80.542542,True,POINT (-80.542542 35.929356)
1921,NC,37061,Duplin,Kenansville,58505,2113.999,816.2189999999999,14.128,5.455,2128.127,821.674,34.934403,-77.933543,True,POINT (-77.933543 34.934403)
1922,NC,37063,Durham,Durham,267587,740.673,285.975,30.798000000000002,11.890999999999998,771.471,297.866,36.036589,-78.87791899999999,True,POINT (-78.87791899999999 36.036589)
1923,NC,37065,Edgecombe,Tarboro,56552,1308.815,505.336,3.4019999999999997,1.314,1312.217,506.65,35.917055,-77.602655,True,POINT (-77.602655 35.917055)
1924,NC,37067,Forsyth,Winston-Salem,350670,1057.097,408.148,11.780999999999999,4.5489999999999995,1068.878,412.69699999999995,36.131667,-80.257289,True,POINT (-80.257289 36.131667)
1925,NC,37069,Franklin,Louisburg,60619,1273.451,491.68199999999996,7.295,2.8160000000000003,1280.746,494.49800000000005,36.088241,-78.28309,True,POINT (-78.28309 36.088241)
1926,NC,37071,Gaston,Gastonia,206086,922.1060000000001,356.027,20.913,8.075,943.02,364.102,35.293344,-81.177256,True,POINT (-81.177256 35.293344)
1927,NC,37073,Gates,Gatesville,12197,881.748,340.445,13.578,5.242999999999999,895.326,345.68800000000005,36.442135,-76.70235500000001,True,POINT (-76.70235500000001 36.442135)
1928,NC,37075,Graham,Robbinsville,8861,756.482,292.079,24.828000000000003,9.586,781.31,301.665,35.348110999999996,-83.83090899999999,True,POINT (-83.83090899999999 35.348111)
1929,NC,37077,Granville,Oxford,59916,1376.759,531.57,12.765999999999998,4.928999999999999,1389.525,536.499,36.299884000000006,-78.657634,True,POINT (-78.657634 36.29988400000001)
1930,NC,37079,Greene,Snow Hill,21362,688.7489999999999,265.928,1.222,0.47200000000000003,689.971,266.4,35.481933000000005,-77.681667,True,POINT (-77.681667 35.48193300000001)
1931,NC,37081,Guilford,Greensboro,488406,1672.365,645.7040000000001,30.884,11.924000000000001,1703.2479999999998,657.628,36.079065,-79.78866500000001,True,POINT (-79.78866500000001 36.079065)
1932,NC,37083,Halifax,Halifax,54691,1875.375,724.086,18.371,7.093,1893.746,731.179,36.251438,-77.64484200000001,True,POINT (-77.64484200000001 36.251438)
1933,NC,37085,Harnett,Lillington,114678,1541.009,594.987,16.361,6.317,1557.37,601.304,35.368635,-78.87161,True,POINT (-78.87161 35.368635)
1934,NC,37087,Haywood,Waynesville,59036,1434.055,553.692,2.417,0.9329999999999999,1436.4720000000002,554.625,35.557097,-82.97280699999999,True,POINT (-82.97280699999999 35.557097)
1935,NC,37089,Henderson,Hendersonville,106740,966.242,373.06800000000004,5.602,2.1630000000000003,971.8439999999999,375.231,35.336424,-82.47963399999999,True,POINT (-82.47963399999999 35.336424)
1936,NC,37091,Hertford,Winton,24669,914.422,353.06,18.892,7.294,933.313,360.35400000000004,36.363517,-76.981616,True,POINT (-76.981616 36.363517)
1937,NC,37093,Hoke,Raeford,46952,1012.0219999999999,390.744,4.02,1.5519999999999998,1016.0419999999999,392.296,35.017233000000004,-79.241964,True,POINT (-79.241964 35.017233)
1938,NC,37095,Hyde,Swan Quarter,5810,1586.885,612.7,2101.324,811.326,3688.2090000000003,1424.026,35.408157,-76.153687,True,POINT (-76.15368700000001 35.408157)
1939,NC,37097,Iredell,Statesville,159437,1486.221,573.8330000000001,59.748999999999995,23.069000000000003,1545.971,596.9019999999999,35.806356,-80.874545,True,POINT (-80.874545 35.806356)
1940,NC,37099,Jackson,Sylva,40271,1271.049,490.755,9.816,3.79,1280.865,494.545,35.286463,-83.130641,True,POINT (-83.130641 35.286463)
1941,NC,37101,Johnston,Smithfield,168878,2049.455,791.299,10.890999999999998,4.205,2060.346,795.5039999999999,35.513405,-78.367267,True,POINT (-78.367267 35.513405)
1942,NC,37103,Jones,Trenton,10153,1219.129,470.708,6.494,2.5069999999999997,1225.622,473.215,35.03216,-77.356443,True,POINT (-77.356443 35.03216)
1943,NC,37105,Lee,Sanford,57866,660.342,254.959,10.577,4.084,670.918,259.043,35.476075,-79.17222,True,POINT (-79.17222 35.476075)
1944,NC,37107,Lenoir,Kinston,59495,1037.527,400.591,5.768,2.227,1043.296,402.81800000000004,35.238062,-77.639023,True,POINT (-77.63902299999999 35.238062)
1945,NC,37109,Lincoln,Lincolnton,78265,771.6560000000001,297.938,23.576999999999998,9.103,795.2330000000001,307.041,35.487825,-81.225176,True,POINT (-81.225176 35.487825)
1946,NC,37111,McDowell,Franklin,44996,1141.1689999999999,440.608,13.957,5.388999999999999,1155.126,445.99699999999996,35.682232,-82.048029,True,POINT (-82.048029 35.682232)
1947,NC,37113,Macon,Marshall,33922,1335.29,515.558,10.694,4.129,1345.985,519.687,35.152959,-83.421901,True,POINT (-83.42190100000001 35.152959)
1948,NC,37115,Madison,Williamston,20764,1164.38,449.57,4.837,1.867,1169.2160000000001,451.43699999999995,35.86408,-82.712731,True,POINT (-82.71273100000001 35.86408)
1949,NC,37117,Martin,Marion,24505,1194.547,461.217,0.754,0.29100000000000004,1195.302,461.50800000000004,35.841059,-77.11286700000001,True,POINT (-77.11286700000001 35.841059)
1950,NC,37119,Mecklenburg,Charlotte,919628,1356.746,523.842,57.153,22.066999999999997,1413.899,545.909,35.246862,-80.833832,True,POINT (-80.833832 35.246862)
1951,NC,37121,Mitchell,Bakersville,15579,573.488,221.425,1.714,0.662,575.202,222.08700000000002,36.013102,-82.163554,True,POINT (-82.163554 36.013102)
1952,NC,37123,Montgomery,Troy,27798,1273.652,491.76,25.989,10.033999999999999,1299.641,501.79400000000004,35.338071,-79.904196,True,POINT (-79.904196 35.338071)
1953,NC,37125,Moore,Carthage,88247,1807.404,697.8430000000001,20.746,8.01,1828.151,705.8530000000001,35.310163,-79.480664,True,POINT (-79.480664 35.310163)
1954,NC,37127,Nash,Nashville,95840,1399.646,540.4069999999999,6.117999999999999,2.362,1405.764,542.769,35.965945,-77.987555,True,POINT (-77.987555 35.965945)
1955,NC,37129,New Hanover,Wilmington,202667,496.07199999999995,191.53400000000002,353.971,136.66899999999998,850.043,328.20300000000003,34.177465999999995,-77.871378,True,POINT (-77.87137800000001 34.177466)
1956,NC,37131,Northampton,Jackson,22099,1389.7579999999998,536.589,36.301,14.015999999999998,1426.059,550.605,36.421774,-77.398352,True,POINT (-77.398352 36.421774)
1957,NC,37133,Onslow,Jacksonville,177772,1975.497,762.7439999999999,370.80699999999996,143.16899999999998,2346.304,905.913,34.763459999999995,-77.503297,True,POINT (-77.503297 34.76345999999999)
1958,NC,37135,Orange,Hillsborough,133801,1030.7060000000001,397.958,8.986,3.47,1039.692,401.42800000000005,36.062499,-79.119355,True,POINT (-79.119355 36.062499)
1959,NC,37137,Pamlico,Bayboro,13144,871.627,336.537,596.248,230.213,1467.876,566.75,35.147462,-76.66506899999999,True,POINT (-76.66506899999999 35.147462)
1960,NC,37139,Pasquotank,Elizabeth City,40661,587.617,226.88,162.02100000000002,62.556999999999995,749.638,289.437,36.265276,-76.260355,True,POINT (-76.260355 36.265276)
1961,NC,37141,Pender,Burgaw,52217,2252.759,869.795,163.14600000000002,62.99100000000001,2415.904,932.7860000000001,34.512581,-77.888029,True,POINT (-77.888029 34.512581)
1962,NC,37143,Perquimans,Hertford,13453,639.957,247.08900000000003,212.06099999999998,81.877,852.018,328.966,36.178261,-76.404269,True,POINT (-76.404269 36.178261)
1963,NC,37145,Person,Roxboro,39464,1016.1089999999999,392.32199999999995,30.45,11.757,1046.559,404.079,36.386387,-78.965471,True,POINT (-78.96547099999999 36.386387)
1964,NC,37147,Pitt,Greenville,168148,1688.606,651.975,7.382000000000001,2.85,1695.9879999999998,654.825,35.591065,-77.372404,True,POINT (-77.372404 35.591065)
1965,NC,37149,Polk,Columbus,20510,615.871,237.78900000000002,1.932,0.746,617.803,238.535,35.278928,-82.16766700000001,True,POINT (-82.16766700000001 35.278928)
1966,NC,37151,Randolph,Asheboro,141752,2026.711,782.5169999999999,17.695999999999998,6.832999999999999,2044.4070000000002,789.35,35.709915,-79.80621500000001,True,POINT (-79.80621500000001 35.709915)
1967,NC,37153,Richmond,Rockingham,46639,1227.192,473.82099999999997,15.790999999999999,6.097,1242.982,479.918,35.001957,-79.747809,True,POINT (-79.747809 35.001957)
1968,NC,37155,Robeson,Lumberton,134168,2458.47,949.221,4.574,1.766,2463.045,950.987,34.63921,-79.100881,True,POINT (-79.100881 34.63921)
1969,NC,37157,Rockingham,Wentworth,93643,1464.77,565.5509999999999,18.53,7.154,1483.3,572.705,36.380927,-79.782889,True,POINT (-79.782889 36.380927)
1970,NC,37159,Rowan,Salisbury,138428,1324.451,511.374,31.99,12.350999999999999,1356.441,523.725,35.639218,-80.52534399999999,True,POINT (-80.52534399999999 35.639218)
1971,NC,37161,Rutherford,Rutherfordton,67810,1461.144,564.151,4.4,1.699,1465.5439999999999,565.85,35.402747,-81.91958299999999,True,POINT (-81.91958299999999 35.402747)
1972,NC,37163,Sampson,Clinton,63431,2446.866,944.74,4.806,1.855,2451.6710000000003,946.595,34.990575,-78.371382,True,POINT (-78.371382 34.990575)
1973,NC,37165,Scotland,Laurinburg,36157,825.804,318.845,3.832,1.479,829.635,320.324,34.840022999999995,-79.477337,True,POINT (-79.47733700000001 34.840023)
1974,NC,37167,Stanly,Albemarle,60585,1023.2669999999999,395.086,25.261999999999997,9.754,1048.529,404.84,35.310522999999996,-80.254355,True,POINT (-80.254355 35.310523)
1975,NC,37169,Stokes,Danbury,47401,1162.535,448.85699999999997,17.539,6.772,1180.0739999999998,455.629,36.404195,-80.239271,True,POINT (-80.239271 36.404195)
1976,NC,37171,Surry,Dobson,73673,1378.3039999999999,532.1659999999999,10.716,4.137,1389.02,536.303,36.415416,-80.686463,True,POINT (-80.686463 36.415416)
1977,NC,37173,Swain,Bryson City,13981,1367.504,527.996,32.758,12.648,1400.263,540.644,35.568849,-83.465614,True,POINT (-83.465614 35.568849)
1978,NC,37175,Transylvania,Brevard,33090,980.383,378.528,5.141,1.985,985.5239999999999,380.51300000000003,35.210095,-82.816696,True,POINT (-82.81669599999999 35.210095)
1979,NC,37177,Tyrrell,Columbia,4407,1007.595,389.035,531.423,205.183,1539.0179999999998,594.2180000000001,35.87042,-76.165345,True,POINT (-76.165345 35.87042)
1980,NC,37179,Union,Monroe,201292,1635.63,631.52,20.736,8.006,1656.366,639.526,34.991501,-80.53013100000001,True,POINT (-80.53013100000001 34.991501)
1981,NC,37181,Vance,Henderson,45422,656.607,253.517,42.223,16.303,698.83,269.82,36.365481,-78.405434,True,POINT (-78.405434 36.365481)
1982,NC,37183,Wake,Raleigh,900993,2163.206,835.2189999999999,57.247,22.103,2220.453,857.322,35.789846000000004,-78.650624,True,POINT (-78.65062399999999 35.789846)
1983,NC,37185,Warren,Warrenton,20972,1109.6960000000001,428.45599999999996,39.641999999999996,15.306,1149.338,443.76199999999994,36.397979,-78.099924,True,POINT (-78.099924 36.397979)
1984,NC,37187,Washington,Plymouth,13228,901.665,348.135,196.093,75.712,1097.758,423.847,35.844589,-76.572334,True,POINT (-76.572334 35.844589)
1985,NC,37189,Watauga,Boone,51079,809.5160000000001,312.556,2.322,0.897,811.8380000000001,313.453,36.235371,-81.709919,True,POINT (-81.709919 36.235371)
1986,NC,37191,Wayne,Goldsboro,122623,1432.489,553.087,9.753,3.765,1442.241,556.852,35.362741,-78.004826,True,POINT (-78.00482599999999 35.362741)
1987,NC,37193,Wilkes,Wilkesboro,69340,1953.5710000000001,754.278,6.843,2.642,1960.415,756.92,36.209303000000006,-81.16535400000001,True,POINT (-81.16535400000001 36.20930300000001)
1988,NC,37195,Wilson,Wilson,81234,953.567,368.17400000000004,14.395999999999999,5.558,967.9630000000001,373.73199999999997,35.704125,-77.918982,True,POINT (-77.918982 35.704125)
1989,NC,37197,Yadkin,Yadkinville,38406,867.204,334.829,6.932,2.677,874.1360000000001,337.506,36.158765,-80.665164,True,POINT (-80.665164 36.158765)
1990,NC,37199,Yancey,Burnsville,17818,809.623,312.597,1.459,0.563,811.082,313.16,35.889503999999995,-82.30398000000001,True,POINT (-82.30398000000001 35.889504)
1991,ND,38001,Adams,Hettinger,2343,2557.922,987.6189999999999,2.8339999999999996,1.094,2560.756,988.7130000000001,46.096815,-102.533198,True,POINT (-102.533198 46.096815)
1992,ND,38003,Barnes,Valley City,11066,3863.107,1491.5539999999999,56.593999999999994,21.851,3919.7,1513.405,46.94255,-98.070195,True,POINT (-98.070195 46.94255)
1993,ND,38005,Benson,Minnewaukan,6660,3596.737,1388.7079999999999,131.543,50.788999999999994,3728.28,1439.497,48.071738,-99.361987,True,POINT (-99.361987 48.071738)
1994,ND,38007,Billings,Medora,783,2975.5159999999996,1148.853,11.972000000000001,4.622,2987.488,1153.475,47.009283,-103.364924,True,POINT (-103.364924 47.009283)
1995,ND,38009,Bottineau,Bottineau,6429,4321.19,1668.421,74.919,28.927,4396.109,1697.348,48.794412,-100.831257,True,POINT (-100.831257 48.794412)
1996,ND,38011,Bowman,Bowman,3151,3009.067,1161.807,13.588,5.246,3022.655,1167.053,46.107807,-103.506586,True,POINT (-103.506586 46.107807)
1997,ND,38013,Burke,Bowbells,1968,2858.2270000000003,1103.568,65.673,25.357,2923.9,1128.925,48.786453,-102.520087,True,POINT (-102.520087 48.786453)
1998,ND,38015,Burleigh,Bismarck,81308,4228.552,1632.6529999999998,92.31700000000001,35.644,4320.87,1668.297,46.971843,-100.462001,True,POINT (-100.462001 46.971843)
1999,ND,38017,Cass,Fargo,149778,4571.166,1764.9370000000001,7.672999999999999,2.9619999999999997,4578.839,1767.899,46.927003000000006,-97.252375,True,POINT (-97.252375 46.92700300000001)
2000,ND,38019,Cavalier,Langdon,3993,3855.847,1488.751,54.931999999999995,21.209,3910.778,1509.96,48.768439,-98.46379,True,POINT (-98.46379 48.768439)
2001,ND,38021,Dickey,Ellendale,5289,2930.495,1131.47,27.611,10.66,2958.105,1142.13,46.107756,-98.49651800000001,True,POINT (-98.49651800000001 46.107756)
2002,ND,38023,Divide,Crosby,2071,3265.421,1260.786,86.618,33.443000000000005,3352.039,1294.229,48.818142,-103.497653,True,POINT (-103.497653 48.818142)
2003,ND,38025,Dunn,Manning,3536,5201.8859999999995,2008.46,190.579,73.583,5392.465999999999,2082.0429999999997,47.35461,-102.612365,True,POINT (-102.612365 47.35461)
2004,ND,38027,Eddy,New Rockford,2385,1632.134,630.1709999999999,36.114000000000004,13.944,1668.2479999999998,644.115,47.723436,-98.900475,True,POINT (-98.900475 47.723436)
2005,ND,38029,Emmons,Linton,3550,3912.008,1510.435,115.48100000000001,44.586999999999996,4027.489,1555.0220000000002,46.284255,-100.237842,True,POINT (-100.237842 46.284255)
2006,ND,38031,Foster,Carrington,3343,1645.815,635.453,29.451,11.370999999999999,1675.265,646.8240000000001,47.464327000000004,-98.872817,True,POINT (-98.872817 47.464327)
2007,ND,38033,Golden Valley,Beach,1680,2592.024,1000.7860000000001,4.148,1.601,2596.172,1002.387,46.938924,-103.844612,True,POINT (-103.844612 46.938924)
2008,ND,38035,Grand Forks,Grand Forks,66861,3720.197,1436.376,8.097999999999999,3.127,3728.295,1439.503,47.926003,-97.450851,True,POINT (-97.450851 47.926003)
2009,ND,38037,Grant,Carson,2394,4297.15,1659.139,17.563,6.781000000000001,4314.714,1665.92,46.357827,-101.639049,True,POINT (-101.639049 46.357827)
2010,ND,38039,Griggs,Cooperstown,2420,1835.8220000000001,708.815,19.759,7.629,1855.5810000000001,716.444,47.463463,-98.232444,True,POINT (-98.232444 47.463463)
2011,ND,38041,Hettinger,Mott,2477,2932.4390000000003,1132.221,4.037,1.5590000000000002,2936.4759999999997,1133.78,46.434939,-102.45838499999999,True,POINT (-102.458385 46.434939)
2012,ND,38043,Kidder,Steele,2435,3499.5640000000003,1351.1889999999999,211.662,81.723,3711.2259999999997,1432.912,46.935385,-99.742727,True,POINT (-99.742727 46.935385)
2013,ND,38045,LaMoure,La Moure,4139,2967.9790000000003,1145.943,12.812999999999999,4.947,2980.792,1150.89,46.464195000000004,-98.526057,True,POINT (-98.52605699999999 46.464195)
2014,ND,38047,Logan,Napoleon,1990,2571.386,992.818,47.716,18.423,2619.101,1011.2410000000001,46.469278,-99.50458499999999,True,POINT (-99.50458499999999 46.469278)
2015,ND,38049,McHenry,Towner,5395,4853.519,1873.954,97.355,37.589,4950.874,1911.543,48.233841999999996,-100.633267,True,POINT (-100.633267 48.233842)
2016,ND,38051,McIntosh,Ashley,2809,2524.547,974.7330000000001,51.818000000000005,20.007,2576.364,994.74,46.117034000000004,-99.44304100000001,True,POINT (-99.44304100000001 46.117034)
2017,ND,38053,McKenzie,Watford City,6360,7149.204000000001,2760.323,260.17,100.45200000000001,7409.374,2860.775,47.742475,-103.403215,True,POINT (-103.403215 47.742475)
2018,ND,38055,McLean,Washburn,8962,5467.143,2110.876,562.3919999999999,217.141,6029.535,2328.0170000000003,47.653055,-101.42179399999999,True,POINT (-101.421794 47.653055)
2019,ND,38057,Mercer,Stanton,8424,2701.2470000000003,1042.9569999999999,180.092,69.53399999999999,2881.3390000000004,1112.491,47.303278999999996,-101.82076500000001,True,POINT (-101.820765 47.303279)
2020,ND,38059,Morton,Mandan,27471,4989.017,1926.27,49.667,19.176,5038.684,1945.4460000000001,46.713789,-101.27974300000001,True,POINT (-101.279743 46.713789)
2021,ND,38061,Mountrail,Stanley,7673,4727.5,1825.2979999999998,301.14,116.271,5028.64,1941.569,48.210291,-102.364756,True,POINT (-102.364756 48.210291)
2022,ND,38063,Nelson,Lakota,3126,2542.785,981.775,70.03699999999999,27.041,2612.822,1008.816,47.918667,-98.20442800000001,True,POINT (-98.20442800000001 47.918667)
2023,ND,38065,Oliver,Center,1846,1871.2939999999999,722.5110000000001,22.476,8.677999999999999,1893.77,731.189,47.118078999999994,-101.33142,True,POINT (-101.33142 47.11807899999999)
2024,ND,38067,Pembina,Cavalier,7413,2897.4040000000005,1118.694,6.996,2.701,2904.4,1121.395,48.766896,-97.545405,True,POINT (-97.545405 48.766896)
2025,ND,38069,Pierce,Rugby,4357,2638.163,1018.6,165.071,63.733999999999995,2803.2329999999997,1082.3339999999998,48.238883,-99.966497,True,POINT (-99.966497 48.238883)
2026,ND,38071,Ramsey,Devils Lake,11451,3073.937,1186.854,295.416,114.061,3369.353,1300.915,48.265551,-98.737329,True,POINT (-98.737329 48.265551)
2027,ND,38073,Ransom,Lisbon,5457,2233.494,862.357,3.5810000000000004,1.383,2237.075,863.74,46.449276,-97.647554,True,POINT (-97.647554 46.449276)
2028,ND,38075,Renville,Mohall,2470,2271.5570000000002,877.053,40.648,15.694,2312.205,892.747,48.712782000000004,-101.658152,True,POINT (-101.658152 48.712782)
2029,ND,38077,Richland,Wahpeton,16321,3718.651,1435.779,25.035999999999998,9.666,3743.6859999999997,1445.445,46.265219,-96.93796,True,POINT (-96.93796 46.265219)
2030,ND,38079,Rolette,Rolla,13937,2338.964,903.079,93.919,36.262,2432.882,939.341,48.768271999999996,-99.840463,True,POINT (-99.840463 48.768272)
2031,ND,38081,Sargent,Forman,3829,2223.5389999999998,858.513,21.72,8.386000000000001,2245.26,866.8989999999999,46.108206,-97.63003,True,POINT (-97.63003 46.108206)
2032,ND,38083,Sheridan,McClusky,1321,2518.45,972.3789999999999,86.14299999999999,33.26,2604.593,1005.6389999999999,47.581373,-100.341499,True,POINT (-100.341499 47.581373)
2033,ND,38085,Sioux,Fort Yates,4153,2833.691,1094.094,88.45,34.150999999999996,2922.1409999999996,1128.245,46.109282,-101.047525,True,POINT (-101.047525 46.109282)
2034,ND,38087,Slope,Amidon,727,3146.633,1214.922,10.978,4.239,3157.611,1219.161,46.445834000000005,-103.462462,True,POINT (-103.462462 46.445834)
2035,ND,38089,Stark,Dickinson,24199,3456.948,1334.735,14.136,5.457999999999999,3471.0840000000003,1340.193,46.817031,-102.662026,True,POINT (-102.662026 46.817031)
2036,ND,38091,Steele,Finley,1975,1844.629,712.215,8.414,3.2489999999999997,1853.0439999999999,715.4639999999999,47.458288,-97.71889499999999,True,POINT (-97.71889499999999 47.458288)
2037,ND,38093,Stutsman,Jamestown,21100,5754.24,2221.724,197.315,76.184,5951.555,2297.908,46.971103,-98.957592,True,POINT (-98.95759200000001 46.971103)
2038,ND,38095,Towner,Cando,2246,2653.6,1024.5610000000001,43.818999999999996,16.919,2697.4190000000003,1041.48,48.682183,-99.24815799999999,True,POINT (-99.24815799999999 48.682183)
2039,ND,38097,Traill,Hillsboro,8121,2232.438,861.949,1.462,0.565,2233.9,862.5139999999999,47.446215,-97.164754,True,POINT (-97.164754 47.446215)
2040,ND,38099,Walsh,Grafton,11119,3320.1859999999997,1281.931,31.504,12.164000000000001,3351.691,1294.095,48.376979,-97.72223000000001,True,POINT (-97.72223000000001 48.376979)
2041,ND,38101,Ward,Minot,61675,5214.369000000001,2013.279,110.542,42.68,5324.911,2055.959,48.216685999999996,-101.540537,True,POINT (-101.540537 48.216686)
2042,ND,38103,Wells,Fessenden,4207,3291.9959999999996,1271.047,50.053000000000004,19.326,3342.0490000000004,1290.373,47.580851,-99.671502,True,POINT (-99.671502 47.580851)
2043,ND,38105,Williams,Williston,22398,5380.445,2077.401,182.523,70.472,5562.968000000001,2147.873,48.345867,-103.4874,True,POINT (-103.4874 48.345867)
2044,OH,39001,Adams,West Union,28550,1512.2089999999998,583.867,6.166,2.381,1518.375,586.248,38.841681,-83.474173,True,POINT (-83.47417299999999 38.841681)
2045,OH,39003,Allen,Lima,106331,1042.4589999999998,402.496,11.275,4.353,1053.734,406.849,40.771528,-84.106546,True,POINT (-84.10654599999999 40.771528)
2046,OH,39005,Ashland,Ashland,53139,1095.435,422.95,9.969,3.8489999999999998,1105.404,426.79900000000004,40.843274,-82.270121,True,POINT (-82.270121 40.843274)
2047,OH,39007,Ashtabula,Jefferson,101497,1817.993,701.931,1724.8570000000002,665.971,3542.85,1367.902,41.906644,-80.745641,True,POINT (-80.74564100000001 41.906644)
2048,OH,39009,Athens,Athens,64757,1304.313,503.598,12.543,4.843,1316.856,508.441,39.333847999999996,-82.046008,True,POINT (-82.046008 39.333848)
2049,OH,39011,Auglaize,Wapakoneta,45949,1039.585,401.38599999999997,1.345,0.519,1040.93,401.905,40.561309,-84.224018,True,POINT (-84.224018 40.561309)
