,UID,iso2,iso3,code3,Admin2,Country_Region,Lat,Long_,Province_State,Combined_Key,FIPS
2811,84050001,US,USA,840,Addison,US,44.03217337,-73.14130877,Vermont,"Addison, Vermont, US",50001
2812,84050003,US,USA,840,Bennington,US,43.03519828,-73.09048868,Vermont,"Bennington, Vermont, US",50003
2813,84050005,US,USA,840,Caledonia,US,44.46548598,-72.10314651,Vermont,"Caledonia, Vermont, US",50005
2814,84050007,US,USA,840,Chittenden,US,44.46322849,-73.08359212,Vermont,"Chittenden, Vermont, US",50007
2815,84050009,US,USA,840,Essex,US,44.72736416,-71.73579864,Vermont,"Essex, Vermont, US",50009
2816,84050011,US,USA,840,Franklin,US,44.85627605,-72.91249563,Vermont,"Franklin, Vermont, US",50011
2817,84050013,US,USA,840,Grand Isle,US,44.797582399999996,-73.29679772,Vermont,"Grand Isle, Vermont, US",50013
2818,84050015,US,USA,840,Lamoille,US,44.60353043,-72.64356694,Vermont,"Lamoille, Vermont, US",50015
2819,84050017,US,USA,840,Orange,US,44.00470222,-72.37640104,Vermont,"Orange, Vermont, US",50017
2820,84050019,US,USA,840,Orleans,US,44.82964024,-72.24562697,Vermont,"Orleans, Vermont, US",50019
2821,84050021,US,USA,840,Rutland,US,43.57723578,-73.03741676,Vermont,"Rutland, Vermont, US",50021
2822,84050023,US,USA,840,Washington,US,44.27343241,-72.61604978,Vermont,"Washington, Vermont, US",50023
2823,84050025,US,USA,840,Windham,US,42.986982,-72.71268875,Vermont,"Windham, Vermont, US",50025
2824,84050027,US,USA,840,Windsor,US,43.58010937,-72.58595157,Vermont,"Windsor, Vermont, US",50027
2825,84051001,US,USA,840,Accomack,US,37.76707161,-75.63234615,Virginia,"Accomack, Virginia, US",51001
2826,84051003,US,USA,840,Albemarle,US,38.02080697,-78.55481085,Virginia,"Albemarle, Virginia, US",51003
2827,84051005,US,USA,840,Alleghany,US,37.78636074,-80.00222498,Virginia,"Alleghany, Virginia, US",51005
2828,84051007,US,USA,840,Amelia,US,37.34081025,-77.98584649,Virginia,"Amelia, Virginia, US",51007
2829,84051009,US,USA,840,Amherst,US,37.60308293,-79.14548696,Virginia,"Amherst, Virginia, US",51009
2830,84051011,US,USA,840,Appomattox,US,37.37569884,-78.81340003,Virginia,"Appomattox, Virginia, US",51011
2831,84051013,US,USA,840,Arlington,US,38.8767675,-77.10139853,Virginia,"Arlington, Virginia, US",51013
2832,84051015,US,USA,840,Augusta,US,38.16404586,-79.12461614,Virginia,"Augusta, Virginia, US",51015
2833,84051017,US,USA,840,Bath,US,38.05852573,-79.73912095,Virginia,"Bath, Virginia, US",51017
2834,84051019,US,USA,840,Bedford,US,37.3080028,-79.5281964,Virginia,"Bedford, Virginia, US",51019
2835,84051021,US,USA,840,Bland,US,37.13128068,-81.13599391,Virginia,"Bland, Virginia, US",51021
2836,84051023,US,USA,840,Botetourt,US,37.55531756,-79.80982182,Virginia,"Botetourt, Virginia, US",51023
2837,84051025,US,USA,840,Brunswick,US,36.76366949,-77.8593436,Virginia,"Brunswick, Virginia, US",51025
2838,84051027,US,USA,840,Buchanan,US,37.26818323,-82.03749726,Virginia,"Buchanan, Virginia, US",51027
2839,84051029,US,USA,840,Buckingham,US,37.57242268,-78.52518834,Virginia,"Buckingham, Virginia, US",51029
2840,84051031,US,USA,840,Campbell,US,37.20553386,-79.09678609,Virginia,"Campbell, Virginia, US",51031
2841,84051033,US,USA,840,Caroline,US,38.02679129,-77.34901405,Virginia,"Caroline, Virginia, US",51033
2842,84051035,US,USA,840,Carroll,US,36.73066666,-80.73455942,Virginia,"Carroll, Virginia, US",51035
2843,84051036,US,USA,840,Charles City,US,37.35358063,-77.05634116,Virginia,"Charles City, Virginia, US",51036
2844,84051037,US,USA,840,Charlotte,US,37.01909701,-78.66314092,Virginia,"Charlotte, Virginia, US",51037
2845,84051041,US,USA,840,Chesterfield,US,37.37373208,-77.58680140000001,Virginia,"Chesterfield, Virginia, US",51041
2846,84051043,US,USA,840,Clarke,US,39.11271747,-77.99199425,Virginia,"Clarke, Virginia, US",51043
2847,84051045,US,USA,840,Craig,US,37.48133648,-80.21072274,Virginia,"Craig, Virginia, US",51045
2848,84051047,US,USA,840,Culpeper,US,38.48199985,-77.95630870000002,Virginia,"Culpeper, Virginia, US",51047
2849,84051049,US,USA,840,Cumberland,US,37.51328851,-78.24398086,Virginia,"Cumberland, Virginia, US",51049
2850,84051051,US,USA,840,Dickenson,US,37.12560977,-82.35124171,Virginia,"Dickenson, Virginia, US",51051
2851,84051053,US,USA,840,Dinwiddie,US,37.07544585,-77.63451754,Virginia,"Dinwiddie, Virginia, US",51053
2852,84051057,US,USA,840,Essex,US,37.93357639,-76.94230311,Virginia,"Essex, Virginia, US",51057
2853,84051059,US,USA,840,Fairfax,US,38.83677558,-77.27565836,Virginia,"Fairfax, Virginia, US",51059
2854,84051061,US,USA,840,Fauquier,US,38.73564842,-77.80647472,Virginia,"Fauquier, Virginia, US",51061
2855,84051063,US,USA,840,Floyd,US,36.9302126,-80.36738849,Virginia,"Floyd, Virginia, US",51063
2856,84051065,US,USA,840,Fluvanna,US,37.84157909,-78.27715475,Virginia,"Fluvanna, Virginia, US",51065
2857,84051067,US,USA,840,Franklin,US,36.99536167,-79.88023649,Virginia,"Franklin, Virginia, US",51067
2858,84051069,US,USA,840,Frederick,US,39.20172582,-78.25974949,Virginia,"Frederick, Virginia, US",51069
2859,84051071,US,USA,840,Giles,US,37.31234791,-80.70636931,Virginia,"Giles, Virginia, US",51071
2860,84051073,US,USA,840,Gloucester,US,37.40809042,-76.53524337,Virginia,"Gloucester, Virginia, US",51073
2861,84051075,US,USA,840,Goochland,US,37.71714806,-77.90381514,Virginia,"Goochland, Virginia, US",51075
2862,84051077,US,USA,840,Grayson,US,36.65677234,-81.23215889,Virginia,"Grayson, Virginia, US",51077
2863,84051079,US,USA,840,Greene,US,38.29545894,-78.46525378,Virginia,"Greene, Virginia, US",51079
2864,84051081,US,USA,840,Greensville,US,36.67878901,-77.56351439,Virginia,"Greensville, Virginia, US",51081
2865,84051083,US,USA,840,Halifax,US,36.76654925,-78.93512622,Virginia,"Halifax, Virginia, US",51083
2866,84051085,US,USA,840,Hanover,US,37.7583355,-77.49464673,Virginia,"Hanover, Virginia, US",51085
2867,84051087,US,USA,840,Henrico,US,37.53460572,-77.39326555,Virginia,"Henrico, Virginia, US",51087
2868,84051089,US,USA,840,Henry,US,36.68542395,-79.87634026,Virginia,"Henry, Virginia, US",51089
2869,84051091,US,USA,840,Highland,US,38.35799465,-79.56124594,Virginia,"Highland, Virginia, US",51091
2870,84051093,US,USA,840,Isle of Wight,US,36.90579348,-76.70842863,Virginia,"Isle of Wight, Virginia, US",51093
2871,84051095,US,USA,840,James City,US,37.31156958,-76.76950618,Virginia,"James City, Virginia, US",51095
2872,84051097,US,USA,840,King and Queen,US,37.71044922,-76.88689628,Virginia,"King and Queen, Virginia, US",51097
2873,84051099,US,USA,840,King George,US,38.26818502,-77.15852768,Virginia,"King George, Virginia, US",51099
2874,84051101,US,USA,840,King William,US,37.70965316,-77.09384941,Virginia,"King William, Virginia, US",51101
2875,84051103,US,USA,840,Lancaster,US,37.71889653,-76.46400482,Virginia,"Lancaster, Virginia, US",51103
2876,84051105,US,USA,840,Lee,US,36.70586667,-83.12606515,Virginia,"Lee, Virginia, US",51105
2877,84051107,US,USA,840,Loudoun,US,39.08990083,-77.63481877,Virginia,"Loudoun, Virginia, US",51107
2878,84051109,US,USA,840,Louisa,US,37.97850256,-77.96274807,Virginia,"Louisa, Virginia, US",51109
2879,84051111,US,USA,840,Lunenburg,US,36.94618528,-78.24133319,Virginia,"Lunenburg, Virginia, US",51111
2880,84051113,US,USA,840,Madison,US,38.41531222,-78.28220331,Virginia,"Madison, Virginia, US",51113
2881,84051115,US,USA,840,Mathews,US,37.44164146,-76.34098896,Virginia,"Mathews, Virginia, US",51115
2882,84051117,US,USA,840,Mecklenburg,US,36.67882005,-78.36131056,Virginia,"Mecklenburg, Virginia, US",51117
2883,84051119,US,USA,840,Middlesex,US,37.63191998,-76.55064617,Virginia,"Middlesex, Virginia, US",51119
2884,84051121,US,USA,840,Montgomery,US,37.17746986,-80.37868691,Virginia,"Montgomery, Virginia, US",51121
2885,84051125,US,USA,840,Nelson,US,37.78790447,-78.88498513,Virginia,"Nelson, Virginia, US",51125
2886,84051127,US,USA,840,New Kent,US,37.50694406,-76.99828634,Virginia,"New Kent, Virginia, US",51127
2887,84051131,US,USA,840,Northampton,US,37.34062933,-75.87751591,Virginia,"Northampton, Virginia, US",51131
2888,84051133,US,USA,840,Northumberland,US,37.89202088,-76.41949732,Virginia,"Northumberland, Virginia, US",51133
2889,84051135,US,USA,840,Nottoway,US,37.1435975,-78.05065922,Virginia,"Nottoway, Virginia, US",51135
2890,84051137,US,USA,840,Orange,US,38.24530219,-78.01560400000002,Virginia,"Orange, Virginia, US",51137
2891,84051139,US,USA,840,Page,US,38.61807452,-78.48797204,Virginia,"Page, Virginia, US",51139
2892,84051141,US,USA,840,Patrick,US,36.680163799999995,-80.2865648,Virginia,"Patrick, Virginia, US",51141
2893,84051143,US,USA,840,Pittsylvania,US,36.81980341,-79.39731264,Virginia,"Pittsylvania, Virginia, US",51143
2894,84051145,US,USA,840,Powhatan,US,37.55016038,-77.91267882,Virginia,"Powhatan, Virginia, US",51145
2895,84051147,US,USA,840,Prince Edward,US,37.22554789,-78.43597949,Virginia,"Prince Edward, Virginia, US",51147
2896,84051149,US,USA,840,Prince George,US,37.18497668,-77.22922187,Virginia,"Prince George, Virginia, US",51149
2897,84051153,US,USA,840,Prince William,US,38.70916224,-77.48713689,Virginia,"Prince William, Virginia, US",51153
2898,84051155,US,USA,840,Pulaski,US,37.06474963,-80.71229738,Virginia,"Pulaski, Virginia, US",51155
2899,84051157,US,USA,840,Rappahannock,US,38.68295619,-78.15826963,Virginia,"Rappahannock, Virginia, US",51157
2900,84051159,US,USA,840,Richmond,US,37.937575,-76.72920628,Virginia,"Richmond, Virginia, US",51159
2901,84051161,US,USA,840,Roanoke,US,37.26865804,-80.06396753,Virginia,"Roanoke, Virginia, US",51161
2902,84051163,US,USA,840,Rockbridge,US,37.81204314,-79.44605905,Virginia,"Rockbridge, Virginia, US",51163
2903,84051165,US,USA,840,Rockingham,US,38.51006137,-78.87260325,Virginia,"Rockingham, Virginia, US",51165
2904,84051167,US,USA,840,Russell,US,36.93028320000001,-82.10095486,Virginia,"Russell, Virginia, US",51167
2905,84051169,US,USA,840,Scott,US,36.71466456,-82.60171704,Virginia,"Scott, Virginia, US",51169
2906,84051171,US,USA,840,Shenandoah,US,38.85905135,-78.56813762,Virginia,"Shenandoah, Virginia, US",51171
2907,84051173,US,USA,840,Smyth,US,36.84455636,-81.53344948,Virginia,"Smyth, Virginia, US",51173
2908,84051175,US,USA,840,Southampton,US,36.72231125,-77.10642712,Virginia,"Southampton, Virginia, US",51175
2909,84051177,US,USA,840,Spotsylvania,US,38.18574462,-77.655399,Virginia,"Spotsylvania, Virginia, US",51177
2910,84051179,US,USA,840,Stafford,US,38.41758738,-77.45917053,Virginia,"Stafford, Virginia, US",51179
2911,84051181,US,USA,840,Surry,US,37.11781893,-76.88450012,Virginia,"Surry, Virginia, US",51181
2912,84051183,US,USA,840,Sussex,US,36.92432914,-77.25791182,Virginia,"Sussex, Virginia, US",51183
2913,84051185,US,USA,840,Tazewell,US,37.12191123,-81.56685568,Virginia,"Tazewell, Virginia, US",51185
2914,84051187,US,USA,840,Warren,US,38.90847745,-78.20280433,Virginia,"Warren, Virginia, US",51187
2915,84051191,US,USA,840,Washington,US,36.72341572,-81.95666289,Virginia,"Washington, Virginia, US",51191
2916,84051193,US,USA,840,Westmoreland,US,38.11021557,-76.80213247,Virginia,"Westmoreland, Virginia, US",51193
2917,84051195,US,USA,840,Wise,US,36.9746148,-82.62410519,Virginia,"Wise, Virginia, US",51195
2918,84051197,US,USA,840,Wythe,US,36.91582035,-81.07834059,Virginia,"Wythe, Virginia, US",51197
2919,84051199,US,USA,840,York,US,37.24374789,-76.54412815,Virginia,"York, Virginia, US",51199
2920,84051510,US,USA,840,Alexandria,US,38.814003,-77.08183073,Virginia,"Alexandria, Virginia, US",51510
2921,84051520,US,USA,840,Bristol,US,36.616302399999995,-82.16359122,Virginia,"Bristol, Virginia, US",51520
2922,84051530,US,USA,840,Buena Vista,US,37.73484642,-79.35296097,Virginia,"Buena Vista, Virginia, US",51530
2923,84051540,US,USA,840,Charlottesville,US,38.03527919,-78.48569588,Virginia,"Charlottesville, Virginia, US",51540
2924,84051550,US,USA,840,Chesapeake,US,36.67670048,-76.30545744,Virginia,"Chesapeake, Virginia, US",51550
2925,84051570,US,USA,840,Colonial Heights,US,37.26420587,-77.39609676,Virginia,"Colonial Heights, Virginia, US",51570
2926,84051580,US,USA,840,Covington,US,37.7824656,-79.98631446,Virginia,"Covington, Virginia, US",51580
2927,84051590,US,USA,840,Danville,US,36.58022376,-79.40395668,Virginia,"Danville, Virginia, US",51590
2928,84051595,US,USA,840,Emporia,US,36.69455571,-77.53406129,Virginia,"Emporia, Virginia, US",51595
2929,84051600,US,USA,840,Fairfax City,US,38.85157547,-77.29779640000002,Virginia,"Fairfax City, Virginia, US",51600
2930,84051610,US,USA,840,Falls Church,US,38.88485255,-77.17560759,Virginia,"Falls Church, Virginia, US",51610
2931,84051620,US,USA,840,Franklin City,US,36.6831435,-76.93859681,Virginia,"Franklin City, Virginia, US",51620
2932,84051630,US,USA,840,Fredericksburg,US,38.2977863,-77.4922454,Virginia,"Fredericksburg, Virginia, US",51630
2933,84051640,US,USA,840,Galax,US,36.66601852,-80.91703124,Virginia,"Galax, Virginia, US",51640
2934,84051650,US,USA,840,Hampton,US,37.03513786,-76.35879121,Virginia,"Hampton, Virginia, US",51650
2935,84051660,US,USA,840,Harrisonburg,US,38.43542574,-78.87536254,Virginia,"Harrisonburg, Virginia, US",51660
2936,84051670,US,USA,840,Hopewell,US,37.29186313,-77.29754684,Virginia,"Hopewell, Virginia, US",51670
2937,84051678,US,USA,840,Lexington,US,37.78258621,-79.44262866,Virginia,"Lexington, Virginia, US",51678
2938,84051680,US,USA,840,Lynchburg,US,37.40021399,-79.19888138,Virginia,"Lynchburg, Virginia, US",51680
2939,84051683,US,USA,840,Manassas,US,38.7464321,-77.48509905,Virginia,"Manassas,Virginia,US",51683
2940,84051685,US,USA,840,Manassas Park,US,38.77058531,-77.44399307,Virginia,"Manassas Park, Virginia, US",51685
2941,84051690,US,USA,840,Martinsville,US,36.68212094,-79.86352771,Virginia,"Martinsville, Virginia, US",51690
2942,84051700,US,USA,840,Newport News,US,37.08166899,-76.51754109,Virginia,"Newport News, Virginia, US",51700
2943,84051710,US,USA,840,Norfolk,US,36.89934014,-76.26420872,Virginia,"Norfolk, Virginia, US",51710
2944,84051720,US,USA,840,Norton,US,36.93357076,-82.62750411,Virginia,"Norton, Virginia, US",51720
2945,84051730,US,USA,840,Petersburg,US,37.20530399,-77.39368102,Virginia,"Petersburg, Virginia, US",51730
2946,84051735,US,USA,840,Poquoson,US,37.14259351,-76.35798148,Virginia,"Poquoson, Virginia, US",51735
2947,84051740,US,USA,840,Portsmouth,US,36.85914825,-76.35971629,Virginia,"Portsmouth, Virginia, US",51740
2948,84051750,US,USA,840,Radford,US,37.12222899,-80.56027320000003,Virginia,"Radford, Virginia, US",51750
2949,84051760,US,USA,840,Richmond City,US,37.53255773,-77.47966921,Virginia,"Richmond City, Virginia, US",51760
2950,84051770,US,USA,840,Roanoke City,US,37.27791025,-79.96189766,Virginia,"Roanoke City, Virginia, US",51770
2951,84051775,US,USA,840,Salem,US,37.2836193,-80.06219455,Virginia,"Salem, Virginia, US",51775
2952,84051790,US,USA,840,Staunton,US,38.15965544,-79.05979937,Virginia,"Staunton, Virginia, US",51790
2953,84051800,US,USA,840,Suffolk,US,36.70155394,-76.63603554,Virginia,"Suffolk, Virginia, US",51800
2954,84051810,US,USA,840,Virginia Beach,US,36.73285734,-76.04566934,Virginia,"Virginia Beach, Virginia, US",51810
2955,84051820,US,USA,840,Waynesboro,US,38.06451466,-78.90293905,Virginia,"Waynesboro, Virginia, US",51820
2956,84051830,US,USA,840,Williamsburg,US,37.28131268,-76.70905141,Virginia,"Williamsburg, Virginia, US",51830
2957,84051840,US,USA,840,Winchester,US,39.17054517,-78.17325058,Virginia,"Winchester, Virginia, US",51840
2958,84053001,US,USA,840,Adams,US,46.98299757,-118.56017340000001,Washington,"Adams, Washington, US",53001
2959,84053003,US,USA,840,Asotin,US,46.18894415,-117.2022851,Washington,"Asotin, Washington, US",53003
2960,84053005,US,USA,840,Benton,US,46.23946995,-119.51208340000001,Washington,"Benton, Washington, US",53005
2961,84053007,US,USA,840,Chelan,US,47.87046092,-120.6173956,Washington,"Chelan, Washington, US",53007
2962,84053009,US,USA,840,Clallam,US,48.04754642,-123.92263190000001,Washington,"Clallam, Washington, US",53009
2963,84053011,US,USA,840,Clark,US,45.77568046,-122.48292040000001,Washington,"Clark, Washington, US",53011
2964,84053013,US,USA,840,Columbia,US,46.29442881,-117.9051983,Washington,"Columbia, Washington, US",53013
2965,84053015,US,USA,840,Cowlitz,US,46.19074721,-122.6782231,Washington,"Cowlitz, Washington, US",53015
2966,84053017,US,USA,840,Douglas,US,47.7361335,-119.69293700000001,Washington,"Douglas, Washington, US",53017
2967,84053019,US,USA,840,Ferry,US,48.471143100000006,-118.5154041,Washington,"Ferry, Washington, US",53019
2968,84053021,US,USA,840,Franklin,US,46.53351425,-118.9018212,Washington,"Franklin, Washington, US",53021
2969,84053023,US,USA,840,Garfield,US,46.43197502,-117.54540320000001,Washington,"Garfield, Washington, US",53023
2970,84053025,US,USA,840,Grant,US,47.20753737,-119.4500749,Washington,"Grant, Washington, US",53025
2971,84053027,US,USA,840,Grays Harbor,US,47.14003705,-123.7820567,Washington,"Grays Harbor, Washington, US",53027
2972,84053029,US,USA,840,Island,US,48.14713305,-122.5216407,Washington,"Island, Washington, US",53029
2973,84053031,US,USA,840,Jefferson,US,47.75003077,-123.56097040000002,Washington,"Jefferson, Washington, US",53031
2974,84053033,US,USA,840,King,US,47.49137892,-121.8346131,Washington,"King, Washington, US",53033
2975,84053035,US,USA,840,Kitsap,US,47.63479026,-122.6436061,Washington,"Kitsap, Washington, US",53035
2976,84053037,US,USA,840,Kittitas,US,47.12521214,-120.67943899999999,Washington,"Kittitas, Washington, US",53037
2977,84053039,US,USA,840,Klickitat,US,45.87325839,-120.7913598,Washington,"Klickitat, Washington, US",53039
2978,84053041,US,USA,840,Lewis,US,46.57756476,-122.39257690000001,Washington,"Lewis, Washington, US",53041
2979,84053043,US,USA,840,Lincoln,US,47.57705241,-118.41943880000001,Washington,"Lincoln, Washington, US",53043
2980,84053045,US,USA,840,Mason,US,47.35007586,-123.1863685,Washington,"Mason, Washington, US",53045
2981,84053047,US,USA,840,Okanogan,US,48.54855019,-119.73872240000001,Washington,"Okanogan, Washington, US",53047
2982,84053049,US,USA,840,Pacific,US,46.55418369,-123.7285716,Washington,"Pacific, Washington, US",53049
2983,84053051,US,USA,840,Pend Oreille,US,48.53234021,-117.2741804,Washington,"Pend Oreille, Washington, US",53051
2984,84053053,US,USA,840,Pierce,US,47.03892768,-122.14059579999999,Washington,"Pierce, Washington, US",53053
2985,84053055,US,USA,840,San Juan,US,48.60182783,-122.96745,Washington,"San Juan, Washington, US",53055
2986,84053057,US,USA,840,Skagit,US,48.48171488,-121.766131,Washington,"Skagit, Washington, US",53057
2987,84053059,US,USA,840,Skamania,US,46.02408726,-121.91644029999999,Washington,"Skamania, Washington, US",53059
2988,84053061,US,USA,840,Snohomish,US,48.04615983,-121.7170703,Washington,"Snohomish, Washington, US",53061
2989,84053063,US,USA,840,Spokane,US,47.62113146,-117.4046494,Washington,"Spokane, Washington, US",53063
2990,84053065,US,USA,840,Stevens,US,48.40035475,-117.8542701,Washington,"Stevens, Washington, US",53065
2991,84053067,US,USA,840,Thurston,US,46.9291895,-122.82906559999999,Washington,"Thurston, Washington, US",53067
2992,84053069,US,USA,840,Wahkiakum,US,46.29180039999999,-123.4250831,Washington,"Wahkiakum, Washington, US",53069
2993,84053071,US,USA,840,Walla Walla,US,46.23040051,-118.4775539,Washington,"Walla Walla, Washington, US",53071
2994,84053073,US,USA,840,Whatcom,US,48.82227976,-121.74900179999999,Washington,"Whatcom, Washington, US",53073
2995,84053075,US,USA,840,Whitman,US,46.90022523,-117.52417630000001,Washington,"Whitman, Washington, US",53075
2996,84053077,US,USA,840,Yakima,US,46.45738486,-120.73801259999999,Washington,"Yakima, Washington, US",53077
2997,84054001,US,USA,840,Barbour,US,39.1307219,-80.00350858,West Virginia,"Barbour, West Virginia, US",54001
2998,84054003,US,USA,840,Berkeley,US,39.46704621,-78.02414609,West Virginia,"Berkeley, West Virginia, US",54003
2999,84054005,US,USA,840,Boone,US,38.01974191,-81.69888019,West Virginia,"Boone, West Virginia, US",54005
3000,84054007,US,USA,840,Braxton,US,38.70036159,-80.72011184,West Virginia,"Braxton, West Virginia, US",54007
3001,84054009,US,USA,840,Brooke,US,40.27367263,-80.57915332,West Virginia,"Brooke, West Virginia, US",54009
3002,84054011,US,USA,840,Cabell,US,38.42424062,-82.23855912,West Virginia,"Cabell, West Virginia, US",54011
3003,84054013,US,USA,840,Calhoun,US,38.84315422,-81.11934872,West Virginia,"Calhoun, West Virginia, US",54013
3004,84054015,US,USA,840,Clay,US,38.46231092,-81.07652217,West Virginia,"Clay, West Virginia, US",54015
3005,84054017,US,USA,840,Doddridge,US,39.27057157,-80.70671527,West Virginia,"Doddridge, West Virginia, US",54017
3006,84054019,US,USA,840,Fayette,US,38.02974928,-81.08286634,West Virginia,"Fayette, West Virginia, US",54019
3007,84054021,US,USA,840,Gilmer,US,38.9251277,-80.85952723,West Virginia,"Gilmer, West Virginia, US",54021
3008,84054023,US,USA,840,Grant,US,39.10314817,-79.19440518,West Virginia,"Grant, West Virginia, US",54023
3009,84054025,US,USA,840,Greenbrier,US,37.9463652,-80.45335881,West Virginia,"Greenbrier, West Virginia, US",54025
3010,84054027,US,USA,840,Hampshire,US,39.32103553,-78.60826476,West Virginia,"Hampshire, West Virginia, US",54027
3011,84054029,US,USA,840,Hancock,US,40.51943859,-80.57461608,West Virginia,"Hancock, West Virginia, US",54029
3012,84054031,US,USA,840,Hardy,US,39.00683177,-78.85855301,West Virginia,"Hardy, West Virginia, US",54031
3013,84054033,US,USA,840,Harrison,US,39.2853852,-80.37919577,West Virginia,"Harrison, West Virginia, US",54033
3014,84054035,US,USA,840,Jackson,US,38.84263974,-81.68148753,West Virginia,"Jackson, West Virginia, US",54035
3015,84054037,US,USA,840,Jefferson,US,39.30776166,-77.86014147,West Virginia,"Jefferson, West Virginia, US",54037
3016,84054039,US,USA,840,Kanawha,US,38.33860077,-81.52857054,West Virginia,"Kanawha, West Virginia, US",54039
3017,84054041,US,USA,840,Lewis,US,38.9947249,-80.49988181,West Virginia,"Lewis, West Virginia, US",54041
3018,84054043,US,USA,840,Lincoln,US,38.172154,-82.07017953,West Virginia,"Lincoln, West Virginia, US",54043
3019,84054045,US,USA,840,Logan,US,37.8299889,-81.93528571,West Virginia,"Logan, West Virginia, US",54045
3020,84054047,US,USA,840,McDowell,US,37.38002939,-81.65083669,West Virginia,"McDowell, West Virginia, US",54047
3021,84054049,US,USA,840,Marion,US,39.50984542,-80.24244659,West Virginia,"Marion, West Virginia, US",54049
3022,84054051,US,USA,840,Marshall,US,39.86064362,-80.66591062,West Virginia,"Marshall, West Virginia, US",54051
3023,84054053,US,USA,840,Mason,US,38.77071799,-82.02524219,West Virginia,"Mason, West Virginia, US",54053
3024,84054055,US,USA,840,Mercer,US,37.40481169,-81.11023142,West Virginia,"Mercer, West Virginia, US",54055
3025,84054057,US,USA,840,Mineral,US,39.41561583,-78.94104895,West Virginia,"Mineral, West Virginia, US",54057
3026,84054059,US,USA,840,Mingo,US,37.73048351,-82.13338365,West Virginia,"Mingo, West Virginia, US",54059
3027,84054061,US,USA,840,Monongalia,US,39.63218457,-80.04766838,West Virginia,"Monongalia, West Virginia, US",54061
3028,84054063,US,USA,840,Monroe,US,37.56274716,-80.54577965,West Virginia,"Monroe, West Virginia, US",54063
3029,84054065,US,USA,840,Morgan,US,39.55439028,-78.26311676,West Virginia,"Morgan, West Virginia, US",54065
3030,84054067,US,USA,840,Nicholas,US,38.29617706,-80.79759588,West Virginia,"Nicholas, West Virginia, US",54067
3031,84054069,US,USA,840,Ohio,US,40.0955451,-80.62203992,West Virginia,"Ohio, West Virginia, US",54069
3032,84054071,US,USA,840,Pendleton,US,38.68314479,-79.35084086,West Virginia,"Pendleton, West Virginia, US",54071
3033,84054073,US,USA,840,Pleasants,US,39.37091679,-81.16771771,West Virginia,"Pleasants, West Virginia, US",54073
3034,84054075,US,USA,840,Pocahontas,US,38.32758728,-80.00993811,West Virginia,"Pocahontas, West Virginia, US",54075
3035,84054077,US,USA,840,Preston,US,39.46770987,-79.66712803,West Virginia,"Preston, West Virginia, US",54077
3036,84054079,US,USA,840,Putnam,US,38.50782345,-81.9082131,West Virginia,"Putnam, West Virginia, US",54079
3037,84054081,US,USA,840,Raleigh,US,37.76936795,-81.2456041,West Virginia,"Raleigh, West Virginia, US",54081
3038,84054083,US,USA,840,Randolph,US,38.769899,-79.87919615,West Virginia,"Randolph, West Virginia, US",54083
3039,84054085,US,USA,840,Ritchie,US,39.18094587,-81.06356878,West Virginia,"Ritchie, West Virginia, US",54085
3040,84054087,US,USA,840,Roane,US,38.71622686,-81.35243568,West Virginia,"Roane, West Virginia, US",54087
3041,84054089,US,USA,840,Summers,US,37.65390597,-80.86009693,West Virginia,"Summers, West Virginia, US",54089
3042,84054091,US,USA,840,Taylor,US,39.33602617,-80.0421439,West Virginia,"Taylor, West Virginia, US",54091
3043,84054093,US,USA,840,Tucker,US,39.11240885,-79.57053576,West Virginia,"Tucker, West Virginia, US",54093
3044,84054095,US,USA,840,Tyler,US,39.46811972,-80.88772676,West Virginia,"Tyler, West Virginia, US",54095
3045,84054097,US,USA,840,Upshur,US,38.89285061,-80.23689136,West Virginia,"Upshur, West Virginia, US",54097
3046,84054099,US,USA,840,Wayne,US,38.14901357,-82.42287994,West Virginia,"Wayne, West Virginia, US",54099
3047,84054101,US,USA,840,Webster,US,38.49370949,-80.4202023,West Virginia,"Webster, West Virginia, US",54101
3048,84054103,US,USA,840,Wetzel,US,39.6065771,-80.64016540000001,West Virginia,"Wetzel, West Virginia, US",54103
3049,84054105,US,USA,840,Wirt,US,39.02775007,-81.37473928,West Virginia,"Wirt, West Virginia, US",54105
3050,84054107,US,USA,840,Wood,US,39.20967886,-81.5162836,West Virginia,"Wood, West Virginia, US",54107
3051,84054109,US,USA,840,Wyoming,US,37.612327,-81.54511071,West Virginia,"Wyoming, West Virginia, US",54109
3052,84055001,US,USA,840,Adams,US,43.96974651,-89.76782777,Wisconsin,"Adams, Wisconsin, US",55001
3053,84055003,US,USA,840,Ashland,US,46.31956891,-90.67837132,Wisconsin,"Ashland, Wisconsin, US",55003
3054,84055005,US,USA,840,Barron,US,45.42372701,-91.84833627,Wisconsin,"Barron, Wisconsin, US",55005
3055,84055007,US,USA,840,Bayfield,US,46.52868768,-91.19716729,Wisconsin,"Bayfield, Wisconsin, US",55007
3056,84055009,US,USA,840,Brown,US,44.452655299999996,-88.00411844,Wisconsin,"Brown, Wisconsin, US",55009
3057,84055011,US,USA,840,Buffalo,US,44.37835084,-91.75332578,Wisconsin,"Buffalo, Wisconsin, US",55011
3058,84055013,US,USA,840,Burnett,US,45.86303537,-92.36711412,Wisconsin,"Burnett, Wisconsin, US",55013
